epoch,i,reward,x_movement,success,iterations,time
6350,695555,191.0,506,0,1505,300
6351,695596,152.0,175,0,26,5
6352,695669,163.0,183,0,21,4
6353,695703,490.0,518,0,59,11
6354,695727,191.0,506,0,1505,300
6355,695775,148.0,170,0,27,5
6356,695876,191.0,506,0,1505,300
6357,695996,191.0,506,0,1505,300
6358,696099,191.0,506,0,1505,300
6359,696150,164.0,186,0,21,4
6360,696319,166.0,188,0,21,4
6361,696356,147.0,170,0,28,5
6362,696408,147.0,168,0,28,5
6363,696442,146.0,167,0,28,5
6364,696485,494.0,521,0,48,9
6365,696606,274.0,298,0,37,7
6366,697517,159.0,181,0,25,4
6367,697560,156.0,178,0,25,4
6368,697623,275.0,299,0,31,6
6369,697691,191.0,506,0,1505,300
6370,697751,275.0,299,0,35,6
6371,697802,493.0,521,0,60,11
6372,697839,165.0,187,0,21,4
6373,697876,277.0,301,0,31,6
6374,697899,573.0,612,0,111,22
6375,697990,492.0,521,0,61,12
6376,698029,191.0,506,0,1505,300
6377,698059,191.0,506,0,1505,300
6378,698328,150.0,172,0,27,5
6379,698383,191.0,506,0,1505,300
6380,698587,274.0,298,0,32,6
6381,698638,160.0,182,0,23,4
6382,698677,268.0,297,0,60,11
6383,698713,117.0,142,0,38,7
6384,698781,155.0,177,0,25,4
6385,699215,278.0,302,0,33,6
6386,699324,158.0,180,0,23,4
6387,699396,158.0,180,0,23,4
6388,699719,505.0,532,0,51,10
6389,699767,276.0,300,0,31,6
6390,699785,275.0,298,0,32,6
6391,699844,191.0,506,0,1505,300
6392,699900,191.0,506,0,1505,300
6393,699920,494.0,521,0,50,9
6394,699957,425.0,452,0,48,9
6395,699991,191.0,506,0,1505,300
6396,700034,144.0,165,0,29,5
6397,700097,191.0,506,0,1505,300
6398,700142,147.0,169,0,29,5
6399,700184,259.0,286,0,51,10
6400,700358,269.0,292,0,33,6
6401,700391,158.0,180,0,24,4
6402,700423,277.0,301,0,31,6
6403,700458,277.0,301,0,31,6
6404,700481,156.0,179,0,25,5
6405,700524,155.0,176,0,24,4
6406,700575,145.0,168,0,29,5
6407,700614,159.0,180,0,24,4
6408,700655,154.0,177,0,26,5
6409,700709,259.0,284,0,44,8
6410,700778,158.0,178,0,25,4
6411,700929,151.0,174,0,25,5
6412,701068,506.0,534,0,50,10
6413,701121,153.0,176,0,26,5
6414,701159,155.0,177,0,24,4
6415,701205,147.0,169,0,28,5
6416,701278,166.0,188,0,21,4
6417,701307,163.0,185,0,22,4
6418,701356,27.0,56,0,72,14
6419,701379,137.0,161,0,30,6
6420,701413,148.0,171,0,26,5
6421,701466,148.0,171,0,26,5
6422,701531,860.0,897,0,99,19
6423,701575,167.0,189,0,21,4
6424,701741,162.0,184,0,23,4
6425,701825,165.0,187,0,21,4
6426,703830,155.0,177,0,25,4
6427,703871,273.0,297,0,31,6
6428,703906,274.0,298,0,30,6
6429,704120,162.0,184,0,22,4
6430,704149,191.0,506,0,1505,300
6431,704301,168.0,189,0,20,3
6432,704335,274.0,297,0,31,6
6433,704358,157.0,179,0,24,4
6434,704424,147.0,169,0,28,5
6435,704487,157.0,179,0,25,4
6436,704522,275.0,299,0,34,6
6437,704583,153.0,175,0,25,4
6438,704620,150.0,172,0,26,5
6439,704685,148.0,171,0,27,5
6440,704761,149.0,172,0,27,5
6441,704847,149.0,172,0,27,5
6442,704878,146.0,168,0,27,5
6443,704960,492.0,522,0,64,12
6444,704996,191.0,506,0,1505,300
6445,705078,191.0,506,0,1505,300
6446,705130,191.0,506,0,1505,300
6447,705224,136.0,159,0,32,6
6448,705298,191.0,506,0,1505,300
6449,705334,406.0,434,0,57,11
6450,705393,161.0,183,0,23,4
6451,705441,412.0,440,0,54,10
6452,705512,159.0,180,0,23,4
6453,705553,156.0,178,0,24,4
6454,705629,191.0,506,0,1505,300
6455,705783,147.0,169,0,28,5
6456,707788,571.0,612,0,124,24
6457,707837,165.0,187,0,21,4
6458,707880,272.0,295,0,35,6
6459,707927,316.0,340,0,34,6
6460,707979,191.0,506,0,1505,300
6461,708027,277.0,301,0,31,6
6462,708069,191.0,506,0,1505,300
6463,708184,165.0,187,0,21,4
6464,708298,156.0,178,0,23,4
6465,708323,160.0,182,0,24,4
6466,708412,158.0,180,0,24,4
6467,708766,272.0,296,0,36,7
6468,708974,191.0,506,0,1505,300
6469,708999,258.0,283,0,47,9
6470,709034,847.0,1162,0,1505,300
6471,709074,270.0,296,0,43,8
6472,709127,276.0,300,0,32,6
6473,709177,492.0,520,0,57,11
6474,709361,151.0,174,0,25,5
6475,709445,161.0,182,0,22,4
6476,709497,165.0,187,0,22,4
6477,709861,168.0,190,0,21,4
6478,709900,166.0,188,0,21,4
6479,710217,277.0,301,0,31,6
6480,710356,165.0,187,0,21,4
6481,710389,166.0,188,0,21,4
6482,710412,161.0,182,0,22,4
6483,710466,427.0,453,0,47,9
6484,710505,165.0,187,0,21,4
6485,710545,271.0,297,0,41,8
6486,710695,274.0,297,0,31,6
6487,710888,165.0,187,0,21,4
6488,710930,165.0,187,0,21,4
6489,710981,165.0,187,0,21,4
6490,711011,191.0,506,0,1505,300
6491,711251,165.0,187,0,21,4
6492,712304,166.0,187,0,21,4
6493,712354,165.0,187,0,21,4
6494,712413,146.0,168,0,28,5
6495,712466,160.0,181,0,23,4
6496,712504,146.0,168,0,28,5
6497,712545,167.0,189,0,21,4
6498,712658,147.0,169,0,28,5
6499,713322,144.0,166,0,30,5
6500,713357,143.0,165,0,30,5
6501,713403,133.0,157,0,32,6
6502,713425,273.0,297,0,30,6
6503,713725,274.0,298,0,30,6
6504,713805,165.0,187,0,21,4
6505,713892,161.0,182,0,22,4
6506,713944,139.0,162,0,30,6
6507,714022,191.0,506,0,1505,300
6508,714325,161.0,183,0,22,4
6509,714389,277.0,301,0,31,6
6510,714423,148.0,170,0,28,5
6511,714460,165.0,187,0,21,4
6512,714525,170.0,191,0,20,3
6513,714716,146.0,167,0,28,5
6514,714786,163.0,185,0,23,4
6515,714831,162.0,182,0,23,4
6516,714887,168.0,190,0,21,4
6517,714916,166.0,188,0,21,4
6518,715059,169.0,191,0,20,4
6519,715098,168.0,190,0,21,4
6520,715160,165.0,187,0,21,4
6521,715233,165.0,187,0,21,4
6522,715287,155.0,178,0,26,5
6523,715342,277.0,301,0,31,6
6524,715360,276.0,299,0,29,5
6525,715464,149.0,172,0,27,5
6526,715488,149.0,172,0,27,5
6527,715532,168.0,190,0,21,4
6528,715574,168.0,190,0,21,4
6529,715620,266.0,292,0,41,8
6530,715729,273.0,297,0,31,6
6531,715831,151.0,173,0,26,5
6532,715871,150.0,171,0,26,5
6533,715911,147.0,169,0,28,5
6534,715952,146.0,168,0,28,5
6535,716003,273.0,297,0,34,6
6536,716067,265.0,291,0,44,8
6537,716263,492.0,518,0,47,9
6538,716315,168.0,190,0,21,4
6539,716589,158.0,180,0,24,4
6540,716681,155.0,177,0,24,4
6541,716705,274.0,298,0,30,6
6542,716740,160.0,182,0,22,4
6543,716792,168.0,190,0,21,4
6544,716826,169.0,190,0,20,4
6545,716917,163.0,184,0,21,4
6546,716975,408.0,437,0,55,11
6547,717063,158.0,180,0,25,4
6548,717194,140.0,162,0,31,6
6549,717247,168.0,190,0,21,4
6550,717279,168.0,190,0,21,4
6551,717349,153.0,176,0,27,5
6552,717417,163.0,185,0,22,4
6553,717491,191.0,506,0,1505,300
6554,717513,276.0,299,0,29,5
6555,717547,153.0,176,0,26,5
6556,717592,156.0,178,0,23,4
6557,717745,149.0,172,0,27,5
6558,717776,156.0,178,0,25,4
6559,717882,170.0,191,0,20,3
6560,718045,147.0,170,0,27,5
6561,718094,168.0,190,0,21,4
6562,718335,147.0,170,0,27,5
6563,718369,166.0,188,0,21,4
6564,718409,160.0,182,0,24,4
6565,718844,159.0,181,0,24,4
6566,719001,154.0,176,0,26,5
6567,719021,466.0,506,0,125,25
6568,719165,273.0,297,0,31,6
6569,719206,149.0,172,0,27,5
6570,719266,403.0,432,0,57,11
6571,719293,154.0,177,0,26,5
6572,719343,273.0,296,0,29,5
6573,719383,276.0,299,0,29,5
6574,719441,151.0,174,0,25,5
6575,719471,154.0,176,0,24,4
6576,719522,161.0,183,0,21,4
6577,719595,164.0,186,0,21,4
6578,719651,271.0,297,0,41,8
6579,719684,273.0,298,0,37,7
6580,719732,272.0,296,0,34,6
6581,719782,158.0,180,0,24,4
6582,719998,170.0,191,0,20,3
6583,720289,170.0,191,0,20,3
6584,720361,191.0,506,0,1505,300
6585,720417,277.0,300,0,29,5
6586,720459,170.0,191,0,20,3
6587,720501,170.0,191,0,20,3
6588,720535,166.0,188,0,20,4
6589,720641,191.0,506,0,1505,300
6590,720686,191.0,506,0,1505,300
6591,720757,170.0,191,0,20,3
6592,720798,168.0,190,0,21,4
6593,722803,147.0,169,0,29,5
6594,722828,151.0,174,0,26,5
6595,722985,492.0,520,0,51,10
6596,723073,191.0,506,0,1505,300
6597,723150,273.0,297,0,30,6
6598,723173,191.0,506,0,1505,300
6599,723201,276.0,299,0,29,5
6600,723362,168.0,190,0,21,4
6601,723401,159.0,181,0,24,4
6602,723440,405.0,433,0,55,10
6603,723482,166.0,188,0,21,4
6604,723606,168.0,190,0,21,4
6605,723723,147.0,169,0,28,5
6606,723766,191.0,506,0,1505,300
6607,723831,191.0,506,0,1505,300
6608,723890,147.0,169,0,28,5
6609,723944,275.0,299,0,33,6
6610,723992,148.0,170,0,27,5
6611,724035,270.0,296,0,43,8
6612,724564,274.0,298,0,35,6
6613,724667,269.0,295,0,41,8
6614,724709,147.0,169,0,28,5
6615,724727,405.0,433,0,56,11
6616,724767,146.0,167,0,28,5
6617,724977,150.0,173,0,26,5
6618,726070,237.0,268,0,75,15
6619,726125,147.0,170,0,28,5
6620,726157,157.0,179,0,24,4
6621,728098,268.0,294,0,40,8
6622,728144,146.0,169,0,28,5
6623,728184,141.0,164,0,30,5
6624,728270,501.0,531,0,60,12
6625,728941,268.0,294,0,41,8
6626,729005,165.0,187,0,21,4
6627,729049,191.0,506,0,1505,300
6628,729234,168.0,190,0,21,4
6629,729261,164.0,186,0,22,4
6630,729299,164.0,186,0,22,4
6631,729350,168.0,190,0,21,4
6632,729390,168.0,190,0,21,4
6633,729756,147.0,169,0,28,5
6634,729834,168.0,190,0,21,4
6635,729877,161.0,183,0,22,4
6636,729913,257.0,283,0,50,9
6637,729959,590.0,619,0,63,12
6638,730003,191.0,506,0,1505,300
6639,730075,137.0,159,0,32,6
6640,730852,419.0,447,0,51,10
6641,730922,264.0,289,0,38,7
6642,730944,158.0,179,0,24,4
6643,731024,168.0,190,0,21,4
6644,731044,275.0,299,0,31,6
6645,731081,270.0,295,0,39,7
6646,731127,469.0,506,0,112,22
6647,731255,163.0,184,0,22,4
6648,731315,144.0,165,0,29,5
6649,731362,415.0,442,0,53,10
6650,731405,263.0,287,0,37,7
6651,731452,161.0,182,0,24,4
6652,731958,257.0,283,0,54,10
6653,732089,394.0,423,0,60,11
6654,732367,191.0,506,0,1505,300
6655,732411,493.0,521,0,53,10
6656,732832,265.0,290,0,36,7
6657,732876,491.0,519,0,52,10
6658,732952,156.0,177,0,24,4
6659,733002,492.0,520,0,52,10
6660,733067,259.0,283,0,38,7
6661,733109,161.0,181,0,23,4
6662,733150,260.0,284,0,40,7
6663,733569,191.0,506,0,1505,300
6664,733600,166.0,188,0,21,4
6665,733728,168.0,189,0,21,4
6666,733748,169.0,191,0,21,4
6667,734092,272.0,297,0,38,7
6668,734130,140.0,163,0,31,6
6669,734189,141.0,164,0,30,6
6670,734235,140.0,163,0,30,6
6671,734274,269.0,296,0,49,9
6672,734345,145.0,166,0,28,5
6673,734387,160.0,182,0,22,4
6674,734458,138.0,161,0,32,6
6675,734495,135.0,158,0,32,6
6676,734607,160.0,182,0,22,4
6677,734652,162.0,184,0,21,4
6678,734689,425.0,451,0,49,9
6679,734752,425.0,450,0,48,9
6680,734867,160.0,182,0,23,4
6681,734939,162.0,184,0,21,4
6682,735225,259.0,284,0,45,8
6683,735257,136.0,158,0,32,6
6684,735318,169.0,190,0,20,3
6685,735455,163.0,185,0,23,4
6686,735484,159.0,181,0,24,4
6687,735577,271.0,297,0,41,8
6688,735617,148.0,169,0,27,5
6689,735648,164.0,186,0,23,4
6690,735673,164.0,185,0,22,4
6691,735731,425.0,452,0,49,9
6692,735760,495.0,524,0,55,11
6693,735863,146.0,168,0,29,5
6694,735891,164.0,186,0,22,4
6695,736301,165.0,186,0,21,4
6696,736350,408.0,436,0,56,11
6697,736596,148.0,170,0,28,5
6698,736649,168.0,190,0,21,4
6699,736937,164.0,186,0,21,4
6700,737014,161.0,182,0,23,4
6701,737064,161.0,182,0,23,4
6702,737178,169.0,189,0,20,3
6703,737198,191.0,506,0,1505,300
6704,737244,191.0,506,0,1505,300
6705,737302,165.0,186,0,22,4
6706,737352,288.0,313,0,35,7
6707,737416,191.0,506,0,1505,300
6708,737547,163.0,184,0,21,4
6709,737623,165.0,187,0,22,4
6710,737661,166.0,187,0,21,4
6711,737714,191.0,506,0,1505,300
6712,737808,146.0,167,0,28,5
6713,737854,191.0,506,0,1505,300
6714,738106,389.0,419,0,62,12
6715,738150,274.0,298,0,30,6
6716,738199,428.0,455,0,49,9
6717,738243,157.0,178,0,24,4
6718,738294,272.0,296,0,30,6
6719,738340,420.0,448,0,50,10
6720,738604,422.0,449,0,50,9
6721,738636,191.0,506,0,1505,300
6722,738658,162.0,183,0,23,4
6723,738695,168.0,189,0,21,4
6724,738721,163.0,185,0,22,4
6725,738922,191.0,506,0,1505,300
6726,738972,168.0,189,0,20,4
6727,739015,258.0,285,0,52,10
6728,739058,164.0,186,0,22,4
6729,739097,162.0,183,0,22,4
6730,739119,163.0,185,0,22,4
6731,739290,269.0,294,0,36,7
6732,739329,275.0,298,0,29,5
6733,739500,274.0,298,0,30,6
6734,739550,191.0,506,0,1505,300
6735,739629,273.0,297,0,34,6
6736,739734,168.0,190,0,21,4
6737,739797,276.0,299,0,29,5
6738,739846,276.0,299,0,29,5
6739,739973,164.0,186,0,20,4
6740,739992,191.0,506,0,1505,300
6741,740357,170.0,191,0,20,3
6742,740454,170.0,191,0,20,3
6743,740472,164.0,186,0,23,4
6744,740506,170.0,191,0,20,3
6745,740536,274.0,298,0,30,6
6746,740579,159.0,181,0,24,4
6747,740628,166.0,188,0,21,4
6748,740732,-31.0,2,0,94,18
6749,741288,148.0,171,0,27,5
6750,741335,161.0,183,0,23,4
6751,741378,147.0,169,0,29,5
6752,741419,745.0,783,0,113,22
6753,741459,273.0,297,0,30,6
6754,741529,491.0,518,0,48,9
6755,741636,191.0,506,0,1505,300
6756,741679,166.0,187,0,22,4
6757,741700,145.0,167,0,28,5
6758,741961,191.0,506,0,1505,300
6759,742093,191.0,506,0,1505,300
6760,742172,163.0,185,0,22,4
6761,742224,397.0,425,0,59,11
6762,743030,163.0,185,0,22,4
6763,743069,261.0,286,0,45,8
6764,743109,164.0,186,0,23,4
6765,743261,165.0,187,0,22,4
6766,743317,148.0,171,0,27,5
6767,743441,191.0,506,0,1505,300
6768,743477,142.0,164,0,30,5
6769,743549,154.0,177,0,26,5
6770,743638,276.0,300,0,33,6
6771,743695,270.0,295,0,39,7
6772,743731,493.0,520,0,49,9
6773,743763,168.0,190,0,21,4
6774,743820,147.0,170,0,27,5
6775,743872,170.0,191,0,20,3
6776,743918,147.0,169,0,28,5
6777,743962,159.0,181,0,22,4
6778,744006,191.0,506,0,1505,300
6779,744061,275.0,298,0,29,5
6780,744097,140.0,164,0,30,6
6781,744136,147.0,170,0,27,5
6782,744160,148.0,171,0,27,5
6783,744465,168.0,189,0,20,3
6784,744508,166.0,188,0,21,4
6785,745233,274.0,298,0,30,6
6786,745567,153.0,175,0,26,5
6787,745611,168.0,190,0,21,4
6788,745649,276.0,299,0,29,5
6789,745695,191.0,506,0,1505,300
6790,745739,276.0,299,0,29,5
6791,745782,277.0,299,0,29,5
6792,745815,275.0,298,0,29,5
6793,745977,191.0,506,0,1505,300
6794,746006,493.0,520,0,60,11
6795,746077,276.0,299,0,29,5
6796,746244,158.0,180,0,24,4
6797,746348,591.0,620,0,60,11
6798,746394,417.0,444,0,52,10
6799,746446,191.0,506,0,1505,300
6800,746599,276.0,299,0,29,5
6801,746627,276.0,300,0,31,6
6802,746654,275.0,299,0,32,6
6803,746735,153.0,174,0,26,5
6804,747259,146.0,168,0,28,5
6805,747300,134.0,156,0,33,6
6806,747331,420.0,447,0,50,9
6807,747361,273.0,299,0,42,8
6808,747399,152.0,174,0,25,5
6809,747465,405.0,433,0,57,11
6810,747650,279.0,302,0,29,5
6811,747690,278.0,301,0,29,5
6812,747730,167.0,189,0,21,4
6813,747784,413.0,440,0,54,10
6814,748313,165.0,186,0,21,4
6815,748354,153.0,175,0,26,5
6816,748400,149.0,171,0,27,5
6817,748462,144.0,166,0,30,5
6818,748508,497.0,527,0,60,12
6819,748532,273.0,297,0,33,6
6820,748567,276.0,301,0,36,7
6821,748637,166.0,187,0,20,4
6822,748674,274.0,299,0,39,7
6823,748728,137.0,161,0,32,6
6824,748771,148.0,169,0,27,5
6825,748880,166.0,188,0,21,4
6826,748920,417.0,444,0,51,10
6827,748970,263.0,289,0,43,8
6828,749091,274.0,298,0,38,7
6829,749260,274.0,299,0,36,7
6830,749402,274.0,299,0,39,7
6831,749444,156.0,178,0,25,5
6832,749582,191.0,506,0,1505,300
6833,749608,150.0,172,0,26,5
6834,749651,400.0,427,0,59,11
6835,749816,191.0,506,0,1505,300
6836,749955,275.0,300,0,36,7
6837,749981,418.0,445,0,51,10
6838,750134,191.0,506,0,1505,300
6839,750203,191.0,506,0,1505,300
6840,750251,191.0,506,0,1505,300
6841,750284,124.0,148,0,36,7
6842,750648,140.0,163,0,31,6
6843,750831,191.0,506,0,1505,300
6844,750868,272.0,297,0,35,7
6845,750910,490.0,518,0,51,10
6846,750942,147.0,169,0,28,5
6847,750993,271.0,296,0,38,7
6848,751043,275.0,300,0,37,7
6849,751338,139.0,162,0,31,6
6850,751436,410.0,437,0,55,10
6851,751470,148.0,171,0,28,5
6852,751514,266.0,292,0,42,8
6853,751546,191.0,506,0,1505,300
6854,751655,150.0,172,0,26,5
6855,751746,191.0,506,0,1505,300
6856,751858,147.0,169,0,28,5
6857,751926,273.0,297,0,36,7
6858,751978,146.0,169,0,28,5
6859,752002,269.0,295,0,44,8
6860,752048,155.0,177,0,25,4
6861,752073,191.0,506,0,1505,300
6862,752121,272.0,296,0,32,6
6863,752162,163.0,185,0,23,4
6864,752294,162.0,184,0,23,4
6865,752335,491.0,522,0,70,13
6866,752407,162.0,184,0,23,4
6867,752434,146.0,169,0,28,5
6868,752557,168.0,190,0,21,4
6869,752590,162.0,184,0,23,4
6870,752641,272.0,296,0,32,6
6871,752741,149.0,171,0,27,5
6872,752804,268.0,293,0,40,7
6873,752859,271.0,297,0,41,8
6874,752894,154.0,175,0,25,4
6875,752927,149.0,171,0,27,5
6876,753008,151.0,174,0,25,5
6877,753058,191.0,506,0,1505,300
6878,753109,168.0,190,0,21,4
6879,753138,260.0,284,0,38,7
6880,753191,273.0,297,0,35,6
6881,753216,154.0,176,0,26,5
6882,753331,491.0,519,0,53,10
6883,753362,419.0,445,0,51,10
6884,753388,405.0,432,0,57,11
6885,753419,154.0,175,0,25,4
6886,753462,399.0,427,0,59,11
6887,753494,398.0,426,0,58,11
6888,753524,989.0,1037,0,151,30
6889,753639,191.0,506,0,1505,300
6890,753718,275.0,299,0,33,6
6891,753766,162.0,184,0,23,4
6892,754038,152.0,173,0,26,5
6893,754065,148.0,170,0,28,5
6894,754125,263.0,289,0,43,8
6895,754205,270.0,296,0,41,8
6896,754241,469.0,506,0,112,22
6897,754290,492.0,518,0,52,10
6898,754456,148.0,170,0,27,5
6899,754531,272.0,296,0,32,6
6900,754562,191.0,506,0,1505,300
6901,754607,276.0,300,0,32,6
6902,754679,168.0,190,0,21,4
6903,754714,149.0,172,0,27,5
6904,754773,491.0,519,0,54,10
6905,754796,274.0,298,0,31,6
6906,754837,149.0,172,0,27,5
6907,754895,146.0,168,0,28,5
6908,754946,274.0,299,0,36,7
6909,755330,266.0,292,0,42,8
6910,755373,191.0,506,0,1505,300
6911,755408,495.0,521,0,49,9
6912,755530,272.0,297,0,38,7
6913,755573,162.0,184,0,21,4
6914,755637,144.0,166,0,29,5
6915,755705,153.0,176,0,25,5
6916,755748,149.0,171,0,27,5
6917,755788,191.0,506,0,1505,300
6918,756324,162.0,183,0,23,4
6919,756679,191.0,506,0,1505,300
6920,756716,162.0,183,0,23,4
6921,756739,149.0,172,0,27,5
6922,756773,150.0,172,0,27,5
6923,756829,264.0,289,0,38,7
6924,756963,427.0,452,0,48,9
6925,757081,162.0,184,0,23,4
6926,757134,272.0,296,0,36,7
6927,757473,269.0,294,0,40,7
6928,757532,152.0,175,0,25,5
6929,757587,157.0,178,0,24,4
6930,757623,161.0,183,0,23,4
6931,757672,154.0,176,0,26,5
6932,757738,161.0,181,0,23,4
6933,757909,259.0,284,0,46,9
6934,758032,498.0,527,0,55,11
6935,758069,276.0,301,0,35,7
6936,758092,147.0,169,0,28,5
6937,758165,-33.0,0,0,95,18
6938,758205,274.0,299,0,37,7
6939,758240,988.0,1028,0,116,23
6940,758314,274.0,299,0,37,7
6941,758473,490.0,519,0,59,11
6942,758960,155.0,177,0,25,4
6943,759012,272.0,296,0,33,6
6944,759061,150.0,173,0,25,5
6945,759106,147.0,169,0,28,5
6946,759153,147.0,169,0,28,5
6947,759210,263.0,294,0,68,13
6948,759266,273.0,297,0,32,6
6949,759327,191.0,506,0,1505,300
6950,759483,272.0,296,0,34,6
6951,759558,275.0,300,0,36,7
6952,759681,163.0,185,0,22,4
6953,759712,147.0,169,0,28,5
6954,759908,118.0,141,0,39,7
6955,759939,137.0,160,0,31,6
6956,759977,150.0,173,0,26,5
6957,760019,149.0,171,0,27,5
6958,760069,151.0,174,0,26,5
6959,760100,191.0,506,0,1505,300
6960,760131,143.0,164,0,30,5
6961,760167,165.0,199,0,96,19
6962,760215,150.0,172,0,27,5
6963,760259,149.0,171,0,26,5
6964,760309,151.0,173,0,27,5
6965,760334,157.0,179,0,24,4
6966,760379,160.0,182,0,22,4
6967,760431,147.0,169,0,28,5
6968,760508,160.0,182,0,22,4
6969,760761,273.0,297,0,34,6
6970,760870,191.0,506,0,1505,300
6971,760893,427.0,454,0,47,9
6972,760939,146.0,168,0,28,5
6973,760983,271.0,296,0,36,7
6974,761080,191.0,506,0,1505,300
6975,761110,162.0,184,0,23,4
6976,761651,272.0,296,0,34,6
6977,761784,426.0,453,0,47,9
6978,761866,277.0,301,0,31,6
6979,761911,471.0,506,0,103,20
6980,761949,273.0,297,0,32,6
6981,762101,403.0,431,0,57,11
6982,762139,385.0,413,0,63,12
6983,762185,153.0,176,0,26,5
6984,762235,277.0,301,0,31,6
6985,762267,170.0,191,0,20,3
6986,762292,167.0,187,0,20,3
6987,762320,163.0,183,0,22,4
6988,762395,191.0,506,0,1505,300
6989,762900,147.0,168,0,28,5
6990,762987,148.0,170,0,28,5
6991,763041,163.0,185,0,22,4
6992,763068,168.0,190,0,21,4
6993,763112,264.0,288,0,36,7
6994,763164,147.0,169,0,28,5
6995,763210,149.0,172,0,27,5
6996,763284,492.0,522,0,63,12
6997,763357,162.0,183,0,22,4
6998,763515,266.0,290,0,39,7
6999,763600,277.0,301,0,31,6
7000,763665,471.0,506,0,103,20
7001,763732,984.0,1029,0,143,28
7002,763775,555.0,586,0,73,14
7003,764102,404.0,433,0,56,11
7004,764157,134.0,157,0,32,6
7005,764215,158.0,179,0,23,4
7006,764544,146.0,168,0,28,5
7007,764588,147.0,169,0,28,5
7008,764626,147.0,169,0,28,5
7009,764661,147.0,169,0,28,5
7010,764753,191.0,506,0,1505,300
7011,764782,273.0,297,0,34,6
7012,764822,313.0,337,0,34,6
7013,764855,159.0,179,0,24,4
7014,764916,147.0,168,0,27,5
7015,765028,219.0,246,0,62,12
7016,765087,149.0,170,0,27,5
7017,765383,147.0,169,0,28,5
7018,765412,147.0,169,0,28,5
7019,765471,262.0,286,0,45,8
7020,765765,276.0,301,0,35,7
7021,765826,496.0,524,0,51,10
7022,765867,191.0,506,0,1505,300
7023,766035,274.0,298,0,35,6
7024,766095,162.0,184,0,23,4
7025,766126,158.0,180,0,23,4
7026,766333,468.0,506,0,118,23
7027,766519,272.0,296,0,31,6
7028,766547,164.0,186,0,21,4
7029,766603,151.0,173,0,26,5
7030,766644,191.0,506,0,1505,300
7031,766676,274.0,298,0,30,6
7032,767052,274.0,299,0,36,7
7033,767100,147.0,169,0,28,5
7034,767158,273.0,297,0,35,6
7035,767177,263.0,289,0,42,8
7036,767327,154.0,176,0,24,4
7037,767367,148.0,171,0,26,5
7038,767417,273.0,298,0,36,7
7039,767466,264.0,290,0,42,8
7040,767498,303.0,330,0,46,9
7041,767543,148.0,170,0,28,5
7042,767564,148.0,170,0,28,5
7043,767876,269.0,295,0,43,8
7044,768038,147.0,169,0,28,5
7045,768079,191.0,506,0,1505,300
7046,768112,274.0,299,0,36,7
7047,768156,150.0,173,0,27,5
7048,768196,275.0,299,0,33,6
7049,768271,272.0,296,0,34,6
7050,768310,272.0,296,0,33,6
7051,768361,165.0,187,0,22,4
7052,768519,147.0,169,0,28,5
7053,768626,147.0,169,0,28,5
7054,768682,261.0,287,0,43,8
7055,768722,191.0,506,0,1505,300
7056,768753,191.0,506,0,1505,300
7057,768798,191.0,506,0,1505,300
7058,768908,426.0,453,0,48,9
7059,769026,147.0,169,0,28,5
7060,769068,277.0,301,0,31,6
7061,769110,277.0,301,0,31,6
7062,769137,275.0,299,0,31,6
7063,769191,276.0,301,0,36,7
7064,769239,191.0,506,0,1505,300
7065,769272,497.0,525,0,51,10
7066,769309,134.0,158,0,31,6
7067,769340,137.0,161,0,30,6
7068,769606,496.0,523,0,50,9
7069,769656,273.0,297,0,31,6
7070,769687,494.0,522,0,50,10
7071,769727,191.0,506,0,1505,300
7072,769763,191.0,506,0,1505,300
7073,769807,147.0,169,0,28,5
7074,769841,191.0,506,0,1505,300
7075,769867,147.0,169,0,28,5
7076,769894,147.0,169,0,28,5
7077,769962,276.0,300,0,31,6
7078,770035,274.0,297,0,31,6
7079,770115,147.0,169,0,28,5
7080,770159,149.0,171,0,27,5
7081,770191,425.0,452,0,50,10
7082,770268,495.0,523,0,54,10
7083,770408,262.0,288,0,44,8
7084,770457,147.0,169,0,28,5
7085,770543,272.0,296,0,30,6
7086,770724,147.0,169,0,28,5
7087,770937,275.0,300,0,38,7
7088,770986,263.0,289,0,44,8
7089,771050,471.0,506,0,105,20
7090,771099,152.0,174,0,26,5
7091,771122,275.0,299,0,34,6
7092,771158,274.0,299,0,36,7
7093,771208,276.0,301,0,37,7
7094,771380,150.0,172,0,27,5
7095,771502,273.0,297,0,31,6
7096,771649,263.0,288,0,37,7
7097,771826,471.0,506,0,103,20
7098,772282,163.0,185,0,22,4
7099,772309,492.0,519,0,60,11
7100,772332,314.0,339,0,37,7
7101,772761,277.0,301,0,31,6
7102,772793,191.0,506,0,1505,300
7103,772834,163.0,185,0,23,4
7104,772876,165.0,187,0,21,4
7105,773253,145.0,167,0,28,5
7106,773311,143.0,166,0,30,5
7107,773364,271.0,296,0,37,7
7108,773433,271.0,300,0,56,11
7109,773483,420.0,447,0,52,10
7110,773518,424.0,451,0,49,9
7111,773573,159.0,181,0,25,4
7112,773661,191.0,506,0,1505,300
7113,773717,147.0,169,0,28,5
7114,773765,191.0,506,0,1505,300
7115,773814,191.0,506,0,1505,300
7116,773845,274.0,298,0,35,6
7117,774068,471.0,506,0,103,20
7118,774106,471.0,506,0,103,20
7119,774143,276.0,300,0,34,6
7120,774179,274.0,298,0,30,6
