epoch,i,reward,x_movement,success,iterations,time,mean
142830,13914890,494.0,520,0,52,10,489.8
142840,13915508,493.0,521,0,58,11,490.1
142850,13918193,164.0,186,0,22,4,523.0
142860,13918802,191.0,506,0,1505,300,489.8
142870,13919490,996.0,1036,0,114,22,489.8
142880,13920155,312.0,336,0,34,6,561.9
142890,13920893,293.0,317,0,30,6,576.6
142900,13921914,502.0,531,0,56,11,492.4
142910,13922662,191.0,506,0,1505,300,493.5
142920,13923633,293.0,318,0,37,7,465.5
142930,13924147,275.0,298,0,29,5,392.9
142940,13924985,555.0,586,0,71,14,371.0
142950,13927825,491.0,520,0,65,12,377.2
142960,13930802,993.0,1033,0,115,23,409.9
142970,13931328,492.0,518,0,57,11,490.1
142980,13932134,170.0,191,0,20,3,439.7
142990,13934691,275.0,298,0,30,5,425.5
143000,13935611,1135.0,1450,0,1505,300,423.7
143010,13938275,491.0,519,0,56,11,487.0
143020,13939211,492.0,518,0,54,10,517.0
143030,13940096,494.0,521,0,47,9,536.9
143040,13941002,1015.0,1053,0,102,20,558.8
143050,13941626,841.0,879,0,113,22,604.8
143060,13942273,1128.0,1174,0,145,28,639.8
143070,13944224,1129.0,1174,0,141,28,653.3
143080,13945126,493.0,520,0,59,11,717.0
143090,13946447,272.0,294,0,29,5,749.3
143100,13947903,166.0,187,0,20,3,749.0
143110,13951035,855.0,893,0,107,21,652.1
143120,13951489,847.0,1162,0,1505,300,688.5
143130,13954689,1203.0,1258,0,203,40,724.0
143140,13955264,162.0,184,0,23,4,794.9
143150,13957943,994.0,1031,0,97,19,709.6
143160,13958674,1646.0,1710,0,239,47,724.9
143170,13959524,293.0,317,0,30,6,776.7
143180,13960359,847.0,1162,0,1505,300,693.1
143190,13961184,558.0,589,0,73,14,728.5
143200,13961860,1665.0,1731,0,241,48,757.1
143210,13964823,293.0,317,0,30,6,907.0
143220,13965493,858.0,897,0,108,21,850.8
143230,13966113,293.0,317,0,30,6,851.9
143240,13967743,491.0,519,0,58,11,760.9
143250,13968513,502.0,529,0,48,9,793.8
143260,13969408,495.0,523,0,54,10,744.6
143270,13970227,490.0,518,0,53,10,629.5
143280,13971157,1139.0,1177,0,105,21,649.2
143290,13971746,273.0,295,0,29,5,678.4
143300,13972363,272.0,296,0,32,6,649.9
143310,13973122,309.0,333,0,37,7,510.6
143320,13973824,2146.0,2346,0,913,182,512.2
143330,13974606,752.0,786,0,92,18,641.0
143340,13975503,493.0,521,0,56,11,686.9
143350,13978299,1135.0,1450,0,1505,300,687.1
143360,13978908,490.0,519,0,66,13,750.4
143370,13979674,1017.0,1058,0,117,23,749.9
143380,13980633,276.0,298,0,29,5,802.6
143390,13983336,492.0,519,0,48,9,716.3
143400,13984289,490.0,518,0,58,11,738.2
143410,13985106,495.0,522,0,49,9,760.0
143420,13986391,560.0,590,0,69,13,778.6
143430,13987472,495.0,522,0,49,9,620.0
143440,13988089,510.0,538,0,50,10,594.3
143450,13991069,499.0,526,0,49,9,596.0
143460,13991863,494.0,521,0,49,9,532.4
143470,13992875,492.0,518,0,53,10,532.8
143480,13995443,562.0,591,0,66,13,480.3
143490,13996712,557.0,587,0,73,14,508.9
143500,13997502,166.0,187,0,20,3,515.4
143510,13999029,996.0,1037,0,117,23,483.0
143520,13999935,493.0,520,0,57,11,533.1
143530,14002667,591.0,620,0,57,11,526.4
143540,14003229,492.0,519,0,51,10,536.0
143550,14004094,491.0,518,0,54,10,534.2
143560,14004973,311.0,335,0,32,6,533.4
143570,14007599,293.0,317,0,30,6,515.1
143580,14010310,307.0,330,0,36,7,495.2
143590,14011141,493.0,520,0,56,11,469.7
143600,14011940,278.0,301,0,29,5,463.3
143610,14014575,495.0,522,0,48,9,474.5
143620,14015323,500.0,527,0,53,10,424.4
143630,14016725,494.0,521,0,48,9,425.1
143640,14019301,1133.0,1174,0,125,25,415.4
143650,14020421,492.0,519,0,55,11,479.5
143660,14021129,169.0,190,0,20,3,479.6
143670,14022013,489.0,518,0,55,11,465.4
143680,14022805,168.0,189,0,21,4,485.0
143690,14023510,575.0,606,0,67,13,471.1
143700,14024191,1018.0,1055,0,95,19,479.3
143710,14024808,552.0,583,0,73,14,553.3
143720,14025785,494.0,521,0,48,9,559.0
143730,14027311,492.0,519,0,55,11,558.4
143740,14028379,1849.0,1919,0,265,52,558.2
143750,14031178,310.0,334,0,32,6,629.8
143760,14032071,493.0,521,0,55,11,611.6
143770,14033278,274.0,297,0,29,5,644.0
143780,14033957,1131.0,1174,0,138,27,622.5
143790,14037206,1820.0,1888,0,264,52,718.8
143800,14037897,274.0,297,0,29,5,843.3
143810,14040460,272.0,297,0,36,7,768.9
143820,14041361,492.0,519,0,48,9,740.9
143830,14042011,492.0,519,0,53,10,740.7
143840,14044039,495.0,522,0,49,9,740.7
143850,14044699,508.0,536,0,50,10,605.3
143860,14047514,1871.0,2186,0,1505,300,625.1
143870,14048318,493.0,520,0,49,9,762.9
143880,14049124,509.0,537,0,51,10,784.8
143890,14049780,310.0,334,0,32,6,722.6
143900,14052555,488.0,518,0,67,13,571.6
143910,14053640,491.0,519,0,51,10,593.0
143920,14056290,491.0,519,0,63,12,614.9
143930,14057501,1130.0,1175,0,143,28,614.8
143940,14058186,508.0,537,0,55,11,678.6
143950,14060849,505.0,533,0,60,11,679.9
143960,14063316,274.0,297,0,29,5,679.6
143970,14064235,546.0,577,0,72,14,519.9
143980,14065066,588.0,617,0,55,11,525.2
143990,14065881,1145.0,1188,0,130,26,533.1
144000,14066795,496.0,524,0,55,11,616.6
144010,14067553,1128.0,1174,0,146,29,617.4
144020,14068227,1134.0,1175,0,133,26,681.1
144030,14069167,275.0,298,0,29,5,745.4
144040,14069840,569.0,598,0,64,12,659.9
144050,14072529,852.0,899,0,148,29,666.0
144060,14073649,271.0,294,0,32,6,700.7
144070,14077633,494.0,521,0,48,9,700.4
144080,14078519,274.0,297,0,29,5,695.2
144090,14079025,314.0,338,0,34,6,663.8
144100,14079980,992.0,1036,0,133,26,580.7
144110,14080611,1128.0,1175,0,156,31,630.3
144120,14083659,491.0,519,0,63,12,630.3
144130,14084863,494.0,520,0,54,10,566.0
144140,14085941,313.0,338,0,39,7,587.9
144150,14088619,557.0,591,0,81,16,562.3
144160,14089449,1039.0,1078,0,110,21,532.8
144170,14090350,424.0,451,0,49,9,609.6
144180,14091319,166.0,187,0,20,3,602.6
144190,14094126,1130.0,1174,0,139,27,591.8
144200,14094878,1122.0,1175,0,183,36,673.4
144210,14097477,490.0,518,0,61,12,686.4
144220,14098493,406.0,433,0,55,11,622.6
144230,14100971,859.0,898,0,108,21,614.1
144240,14101818,505.0,533,0,55,11,650.6
144250,14102662,493.0,520,0,47,9,669.8
144260,14103602,561.0,591,0,66,13,663.4
144270,14104089,493.0,519,0,53,10,615.6
144280,14105221,278.0,301,0,29,5,622.5
144290,14106237,493.0,520,0,47,9,633.7
144300,14106929,588.0,617,0,56,11,570.0
144310,14110318,493.0,518,0,55,10,516.6
144320,14111657,494.0,521,0,48,9,516.9
144330,14112415,493.0,520,0,47,9,525.7
144340,14115005,491.0,518,0,54,10,489.1
144350,14115649,590.0,619,0,56,11,487.7
144360,14116187,495.0,522,0,48,9,497.4
144370,14117687,493.0,520,0,47,9,490.8
144380,14118771,493.0,520,0,48,9,490.8
144390,14119585,590.0,619,0,56,11,512.3
144400,14120544,1018.0,1054,0,92,18,522.0
144410,14121363,1140.0,1176,0,103,20,565.0
144420,14123943,561.0,591,0,66,13,629.7
144430,14124859,278.0,301,0,29,5,636.4
144440,14129588,590.0,619,0,56,11,614.9
144450,14130674,491.0,518,0,48,9,624.8
144460,14131429,508.0,536,0,50,10,614.9
144470,14132176,493.0,520,0,48,9,616.2
144480,14133080,493.0,520,0,47,9,616.2
144490,14134037,862.0,899,0,96,19,616.2
144500,14136978,507.0,535,0,50,10,643.4
144510,14137523,1126.0,1175,0,164,32,592.3
144520,14138492,503.0,531,0,55,11,590.9
144530,14139605,859.0,897,0,103,20,585.1
144540,14140138,496.0,523,0,48,9,643.2
144550,14141008,492.0,519,0,48,9,633.8
144560,14141762,1015.0,1055,0,114,22,633.9
144570,14142592,495.0,522,0,48,9,684.6
144580,14143289,591.0,620,0,58,11,684.8
144590,14147470,161.0,183,0,23,4,694.6
144600,14148132,507.0,536,0,55,11,624.5
144610,14148839,491.0,518,0,49,9,624.5
144620,14149738,494.0,521,0,48,9,561.0
144630,14152714,491.0,518,0,47,9,560.1
144640,14153247,490.0,518,0,60,11,523.3
144650,14153741,1203.0,1258,0,202,40,522.7
144660,14154633,509.0,537,0,55,11,593.8
144670,14155903,509.0,537,0,55,11,543.2
144680,14156390,504.0,532,0,55,11,544.6
144690,14156973,493.0,520,0,49,9,535.9
144700,14158394,492.0,518,0,54,10,569.1
144710,14159262,501.0,528,0,48,9,567.6
144720,14160048,166.0,188,0,21,4,568.6
144730,14161246,504.0,531,0,48,9,535.8
144740,14161978,494.0,521,0,47,9,537.1
144750,14162738,492.0,518,0,53,10,537.5
144760,14163686,504.0,532,0,50,10,466.4
144770,14164557,494.0,521,0,55,10,465.9
144780,14165346,1013.0,1052,0,108,21,464.4
144790,14166007,169.0,191,0,21,4,515.3
144800,14166985,170.0,191,0,20,3,482.9
144810,14167856,509.0,537,0,55,11,450.7
144820,14168465,315.0,338,0,32,6,451.5
144830,14169418,167.0,188,0,21,4,466.4
144840,14172112,706.0,738,0,85,16,432.7
144850,14172935,490.0,518,0,55,11,453.9
144860,14173666,315.0,339,0,33,6,453.7
144870,14174491,494.0,521,0,47,9,434.8
144880,14175335,497.0,524,0,49,9,434.8
144890,14176302,494.0,521,0,47,9,383.2
144900,14177275,290.0,313,0,33,6,415.7
144910,14179887,505.0,532,0,55,11,427.7
144920,14181175,1031.0,1073,0,122,24,427.3
144930,14182046,1195.0,1258,0,243,48,498.9
144940,14182704,1945.0,2014,0,256,51,601.7
144950,14184030,493.0,519,0,54,10,725.6
144960,14184710,494.0,521,0,48,9,725.9
144970,14185395,495.0,521,0,48,9,743.8
144980,14186436,490.0,518,0,52,10,743.9
144990,14187313,494.0,520,0,54,10,743.2
145000,14187916,490.0,518,0,60,11,743.2
145010,14188964,1712.0,1786,0,299,59,763.2
145020,14189662,302.0,326,0,37,7,883.9
145030,14190668,493.0,520,0,48,9,811.0
145040,14191618,491.0,519,0,52,10,740.8
145050,14194405,1135.0,1450,0,1505,300,595.4
145060,14195343,492.0,519,0,58,11,659.6
145070,14198248,493.0,520,0,47,9,659.4
145080,14198910,492.0,520,0,65,12,659.2
145090,14199539,492.0,519,0,47,9,659.4
145100,14200347,495.0,523,0,52,10,659.2
145110,14202956,494.0,521,0,48,9,659.7
145120,14204148,493.0,520,0,48,9,537.9
145130,14204801,1029.0,1072,0,126,25,557.0
145140,14206009,860.0,896,0,99,19,610.6
145150,14206779,493.0,521,0,56,11,647.5
145160,14207726,164.0,186,0,20,4,583.3
145170,14210742,491.0,518,0,49,9,550.5
145180,14211229,491.0,519,0,51,10,550.3
145190,14211867,490.0,518,0,57,11,550.2
145200,14213054,294.0,318,0,31,6,550.0
145210,14213866,495.0,521,0,49,9,529.9
145220,14214657,495.0,522,0,48,9,530.0
145230,14215539,294.0,318,0,31,6,530.2
145240,14218609,277.0,300,0,30,5,456.7
145250,14219236,277.0,300,0,30,5,398.4
145260,14222081,862.0,900,0,104,20,376.8
145270,14222917,492.0,520,0,59,11,446.6
145280,14223952,493.0,520,0,49,9,446.7
145290,14224833,297.0,320,0,31,6,446.9
145300,14227743,159.0,180,0,25,4,427.6
145310,14229043,315.0,339,0,32,6,414.1
145320,14229948,277.0,300,0,29,5,396.1
145330,14230736,277.0,300,0,29,5,374.3
145340,14231536,278.0,301,0,29,5,372.6
145350,14234004,165.0,186,0,20,4,372.7
145360,14235218,503.0,531,0,50,10,361.5
145370,14236161,750.0,787,0,106,21,325.6
145380,14236808,277.0,300,0,29,5,351.4
145390,14237731,277.0,300,0,29,5,329.8
145400,14238496,503.0,530,0,49,9,327.8
145410,14239515,491.0,519,0,55,11,362.2
145420,14242264,276.0,299,0,29,5,379.8
145430,14244945,510.0,538,0,51,10,379.7
145440,14245696,1037.0,1077,0,110,22,403.0
145450,14246415,277.0,300,0,29,5,478.9
145460,14246979,278.0,301,0,29,5,490.1
145470,14247728,276.0,299,0,29,5,467.6
145480,14248595,580.0,609,0,60,11,420.2
145490,14249238,507.0,534,0,49,9,450.5
145500,14251982,278.0,301,0,29,5,473.5
145510,14252553,278.0,301,0,29,5,451.0
145520,14253488,490.0,519,0,60,12,429.7
145530,14256090,278.0,301,0,29,5,451.1
145540,14256872,278.0,301,0,29,5,427.9
145550,14260066,1414.0,1464,0,175,34,352.0
145560,14260903,492.0,520,0,59,11,465.7
145570,14261870,493.0,520,0,55,10,487.1
145580,14262874,504.0,531,0,48,9,508.8
145590,14263425,293.0,317,0,30,6,501.2
145600,14264506,491.0,520,0,60,12,479.8
145610,14265458,496.0,523,0,48,9,501.1
145620,14266232,1133.0,1175,0,127,25,522.9
145630,14267128,1133.0,1176,0,128,25,587.2
145640,14268155,276.0,299,0,29,5,672.7
145650,14268854,1200.0,1258,0,217,43,672.5
145660,14269764,312.0,337,0,35,7,651.1
145670,14270385,561.0,591,0,67,13,633.1
145680,14271885,311.0,336,0,36,7,639.9
145690,14272488,503.0,530,0,55,11,620.6
145700,14273394,492.0,521,0,60,12,641.6
145710,14274209,293.0,317,0,30,6,641.7
145720,14275181,491.0,519,0,56,11,621.4
145730,14276437,492.0,520,0,56,11,557.2
145740,14277262,278.0,301,0,29,5,493.1
145750,14278095,1135.0,1450,0,1505,300,493.3
145760,14278994,505.0,532,0,49,9,486.8
145770,14279525,860.0,899,0,105,21,506.1
145780,14280460,1130.0,1174,0,143,28,536.0
145790,14283490,509.0,537,0,55,11,617.9
145800,14284208,509.0,537,0,55,11,618.5
145810,14285177,1133.0,1175,0,128,25,620.2
145820,14287948,493.0,519,0,49,9,704.2
145830,14288781,502.0,530,0,56,11,704.4
145840,14289350,293.0,317,0,30,6,705.4
145850,14292409,491.0,518,0,56,11,706.9
145860,14293090,499.0,526,0,49,9,642.5
145870,14294162,274.0,298,0,33,6,641.9
145880,14295090,499.0,526,0,55,11,583.3
145890,14297573,509.0,537,0,55,11,520.2
145900,14298198,492.0,518,0,48,9,520.2
145910,14298803,496.0,523,0,48,9,518.5
145920,14300226,315.0,338,0,32,6,454.8
145930,14301335,293.0,317,0,30,6,437.0
145940,14302085,496.0,523,0,49,9,416.1
145950,14302864,293.0,317,0,30,6,436.4
145960,14303637,491.0,519,0,59,11,416.6
145970,14304585,293.0,317,0,30,6,415.8
145980,14307203,276.0,299,0,29,5,417.7
145990,14307972,293.0,317,0,30,6,395.4
146000,14308430,504.0,531,0,49,9,373.8
146010,14309125,495.0,523,0,51,10,375.0
146020,14310040,847.0,1162,0,1505,300,374.9
146030,14312699,293.0,317,0,30,6,428.1
146040,14313464,276.0,299,0,29,5,428.1
146050,14314434,847.0,1162,0,1505,300,406.1
146060,14316955,293.0,317,0,30,6,461.5
146070,14318174,293.0,317,0,30,6,441.7
146080,14319099,859.0,896,0,99,19,441.7
146090,14319856,493.0,520,0,48,9,500.0
146100,14320641,495.0,522,0,49,9,520.0
146110,14321460,293.0,317,0,30,6,519.1
146120,14322367,509.0,537,0,57,11,498.9
146130,14323220,496.0,523,0,48,9,465.1
146140,14325922,293.0,317,0,30,6,485.4
146150,14326526,489.0,518,0,61,12,487.1
146160,14327738,490.0,519,0,62,12,451.3
146170,14328558,293.0,317,0,30,6,471.0
146180,14329318,853.0,890,0,100,20,471.0
146190,14330212,293.0,317,0,30,6,470.4
146200,14332333,1133.0,1174,0,129,25,450.4
146210,14332979,273.0,295,0,29,5,514.2
146220,14336011,490.0,519,0,62,12,512.2
146230,14336468,863.0,900,0,99,19,510.3
146240,14337199,273.0,295,0,29,5,547.0
146250,14338367,273.0,295,0,29,5,545.0
146260,14339223,999.0,1039,0,111,22,523.4
146270,14340143,850.0,887,0,105,20,574.3
146280,14341431,170.0,191,0,20,3,630.0
146290,14344141,491.0,518,0,56,11,561.7
146300,14344692,275.0,298,0,31,6,581.5
146310,14345911,493.0,520,0,59,11,495.7
146320,14346932,278.0,301,0,29,5,517.7
146330,14347614,275.0,296,0,30,5,496.5
146340,14350419,273.0,295,0,29,5,437.7
146350,14351089,1039.0,1079,0,115,22,437.7
146360,14351869,273.0,295,0,29,5,514.3
146370,14354580,1033.0,1075,0,123,24,441.7
146380,14355558,293.0,317,0,30,6,460.0
146390,14356688,1036.0,1076,0,113,22,472.3
146400,14357503,559.0,589,0,69,13,526.8
146410,14358279,1034.0,1074,0,114,22,555.2
146420,14360854,489.0,518,0,62,12,609.3
146430,14361718,311.0,335,0,33,6,630.4
146440,14362647,989.0,1028,0,115,22,634.0
146450,14363347,1132.0,1174,0,120,24,705.6
146460,14364360,158.0,180,0,23,4,714.9
146470,14365201,491.0,518,0,59,11,703.4
146480,14366838,493.0,520,0,55,10,649.2
146490,14369490,791.0,829,0,112,22,669.2
146500,14370383,505.0,532,0,55,11,644.7
146510,14373012,632.0,679,0,148,29,639.3
146520,14374228,271.0,294,0,31,6,599.1
146530,14374812,276.0,300,0,33,6,577.3
146540,14377459,271.0,294,0,31,6,573.8
146550,14378134,1135.0,1450,0,1505,300,502.0
146560,14378930,991.0,1034,0,128,25,502.3
146570,14379810,1130.0,1177,0,146,29,585.6
146580,14380606,1135.0,1179,0,134,26,649.5
146590,14381448,415.0,443,0,53,10,713.7
146600,14382161,1130.0,1178,0,155,30,676.1
146610,14383123,491.0,519,0,57,11,738.6
146620,14385834,559.0,589,0,69,13,724.5
146630,14386505,311.0,335,0,32,6,753.3
146640,14387390,847.0,1162,0,1505,300,756.8
146650,14388269,421.0,449,0,50,10,814.4
146660,14389518,491.0,518,0,57,11,743.0
146670,14390351,495.0,521,0,48,9,693.0
146680,14393094,495.0,523,0,51,10,629.5
146690,14394005,1135.0,1450,0,1505,300,565.5
146700,14394681,495.0,523,0,52,10,637.5
146710,14397495,1834.0,1922,0,351,70,574.0
146720,14400272,562.0,593,0,70,13,708.3
146730,14401138,165.0,186,0,21,4,708.6
146740,14401977,490.0,518,0,64,12,694.0
146750,14403417,493.0,520,0,59,11,658.3
146760,14404225,493.0,520,0,56,11,665.5
146770,14407118,1642.0,1716,0,282,56,665.7
146780,14408079,1566.0,1632,0,243,48,780.4
146790,14408928,997.0,1036,0,106,21,887.5
146800,14409742,491.0,519,0,59,11,873.7
146810,14412449,274.0,297,0,29,5,873.3
146820,14413473,272.0,293,0,29,5,717.3
146830,14414921,272.0,293,0,29,5,688.3
146840,14415472,705.0,738,0,89,17,699.0
146850,14416216,491.0,518,0,58,11,720.5
146860,14416990,490.0,518,0,58,11,720.3
146870,14417691,496.0,523,0,48,9,720.0
146880,14420343,272.0,294,0,29,5,605.4
146890,14423581,1136.0,1179,0,125,25,476.0
146900,14425170,491.0,518,0,59,11,489.9
146910,14426042,1013.0,1053,0,113,22,489.9
146920,14426824,491.0,519,0,56,11,563.8
146930,14427499,1035.0,1075,0,111,22,585.7
146940,14429293,493.0,520,0,59,11,662.0
146950,14430041,191.0,506,0,1505,300,640.8
146960,14430600,504.0,531,0,48,9,610.8
146970,14431476,586.0,615,0,55,11,612.2
146980,14433126,493.0,521,0,57,11,621.2
146990,14433986,587.0,616,0,55,11,643.3
147000,14434803,495.0,522,0,48,9,588.4
147010,14435377,315.0,339,0,32,6,588.8
147020,14438117,492.0,519,0,48,9,519.0
147030,14439036,311.0,335,0,32,6,519.1
147040,14439999,312.0,336,0,34,6,446.7
147050,14440764,495.0,523,0,51,10,428.6
147060,14441408,291.0,315,0,31,6,459.0
147070,14442258,847.0,1162,0,1505,300,437.7
147080,14442956,503.0,531,0,57,11,463.8
147090,14443660,413.0,441,0,53,10,464.8
147100,14446315,491.0,519,0,58,11,447.4
147110,14447604,316.0,340,0,33,6,447.0
147120,14448515,316.0,340,0,33,6,447.1
147130,14452312,168.0,190,0,21,4,429.5
147140,14455069,269.0,292,0,32,6,415.2
147150,14455517,278.0,300,0,29,5,410.9
147160,14456321,549.0,580,0,71,14,389.2
147170,14459249,166.0,187,0,20,3,415.0
147180,14459745,490.0,518,0,63,12,346.9
147190,14460468,1134.0,1174,0,122,24,345.6
147200,14461195,493.0,520,0,57,11,417.7
147210,14462023,164.0,186,0,20,4,417.9
147220,14464596,488.0,518,0,66,13,402.7
147230,14465682,429.0,455,0,47,9,419.9
147240,14468416,491.0,518,0,56,11,446.0
147250,14469298,1034.0,1074,0,110,22,468.2
147260,14470105,496.0,522,0,52,10,543.8
147270,14471099,559.0,590,0,67,13,538.5
147280,14471680,311.0,335,0,32,6,577.8
147290,14474312,316.0,340,0,33,6,559.9
147300,14475121,492.0,519,0,55,10,478.1
147310,14475799,589.0,618,0,56,11,478.0
147320,14478265,492.0,519,0,54,10,520.5
147330,14478856,491.0,519,0,59,11,520.9
147340,14479678,492.0,520,0,56,11,527.1
147350,14480568,494.0,520,0,51,10,527.2
147360,14481281,590.0,619,0,59,11,473.2
147370,14483812,491.0,518,0,57,11,482.6
147380,14486373,491.0,518,0,57,11,475.8
147390,14487432,170.0,191,0,20,3,493.8
147400,14488560,170.0,191,0,20,3,479.2
147410,14491166,503.0,531,0,55,11,447.0
147420,14491772,565.0,595,0,66,13,438.4
147430,14492650,552.0,582,0,70,13,445.7
147440,14493436,506.0,534,0,55,11,451.8
147450,14494494,1034.0,1073,0,110,21,453.2
147460,14495080,751.0,785,0,95,18,507.2
147470,14496234,490.0,518,0,58,11,523.3
147480,14498906,490.0,518,0,58,11,523.2
147490,14499677,314.0,338,0,33,6,523.1
147500,14500792,847.0,1162,0,1505,300,537.5
147510,14501550,492.0,519,0,58,11,605.2
147520,14502108,508.0,535,0,55,11,604.1
147530,14502970,170.0,191,0,20,3,598.4
147540,14503870,492.0,520,0,56,11,560.2
147550,14504913,492.0,519,0,58,11,558.8
147560,14505719,799.0,835,0,98,19,504.6
147570,14506671,1037.0,1078,0,117,23,509.4
147580,14507490,419.0,445,0,50,9,564.1
147590,14508492,1134.0,1174,0,123,24,557.0
147600,14511179,503.0,531,0,55,11,639.0
147610,14511806,293.0,317,0,30,6,604.6
147620,14512402,493.0,520,0,58,11,584.7
147630,14513585,309.0,333,0,32,6,583.2
147640,14514158,493.0,519,0,48,9,597.1
147650,14514927,491.0,519,0,56,11,597.2
147660,14515920,165.0,186,0,21,4,597.1
147670,14516701,493.0,520,0,57,11,533.7
147680,14517372,495.0,520,0,48,9,479.3
147690,14520176,504.0,532,0,55,11,486.9
147700,14520947,293.0,316,0,31,6,423.9
147710,14521788,276.0,299,0,29,5,402.9
147720,14522703,1132.0,1174,0,121,24,401.2
147730,14523495,314.0,338,0,32,6,465.1
147740,14524560,572.0,601,0,63,12,465.6
147750,14525285,289.0,313,0,31,6,473.5
147760,14526244,490.0,519,0,61,12,453.3
147770,14527311,859.0,897,0,101,20,485.8
147780,14527883,292.0,314,0,31,6,522.4
147790,14528513,491.0,519,0,62,12,502.1
147800,14529705,416.0,443,0,52,10,500.8
147810,14530468,265.0,288,0,31,6,513.1
147820,14531094,1195.0,1258,0,243,48,512.0
147830,14532378,269.0,291,0,31,6,518.3
147840,14535518,1134.0,1176,0,125,25,513.8
147850,14536274,556.0,586,0,69,13,570.0
147860,14538788,859.0,897,0,100,20,596.7
147870,14539551,292.0,315,0,31,6,633.6
147880,14540216,293.0,317,0,30,6,576.9
147890,14541331,271.0,294,0,33,6,577.0
147900,14541878,292.0,315,0,31,6,555.0
147910,14542662,490.0,518,0,58,11,542.6
147920,14543494,292.0,315,0,31,6,565.1
147930,14546474,491.0,519,0,58,11,474.8
147940,14547434,1132.0,1174,0,131,26,497.0
147950,14550138,492.0,518,0,54,10,496.8
147960,14550927,492.0,520,0,61,12,490.4
147970,14551905,276.0,299,0,29,5,453.7
147980,14552799,1295.0,1610,0,1505,300,452.1
147990,14553403,276.0,299,0,29,5,552.3
148000,14555633,798.0,834,0,101,20,552.8
148010,14556350,1131.0,1174,0,139,27,603.4
148020,14557288,490.0,518,0,59,11,667.5
148030,14558167,292.0,315,0,31,6,687.3
148040,14558590,1133.0,1175,0,124,24,667.4
148050,14559577,1132.0,1175,0,129,25,667.5
148060,14562412,994.0,1036,0,121,24,731.5
148070,14564925,493.0,520,0,60,11,781.7
148080,14565597,491.0,518,0,59,11,803.4
148090,14566775,506.0,532,0,54,10,723.0
148100,14567606,996.0,1037,0,117,23,746.0
148110,14568473,992.0,1032,0,111,22,765.8
148120,14569184,490.0,518,0,58,11,751.9
148130,14570031,315.0,339,0,32,6,751.9
148140,14570820,491.0,519,0,58,11,754.2
148150,14573646,276.0,299,0,29,5,690.0
148160,14574350,266.0,288,0,32,6,604.4
148170,14575194,794.0,829,0,97,19,531.6
148180,14576229,566.0,595,0,64,12,561.7
148190,14577192,492.0,519,0,54,10,569.2
148200,14577825,491.0,520,0,63,12,567.8
148210,14579046,292.0,316,0,30,6,517.3
148220,14579790,276.0,299,0,29,5,447.3
148230,14580478,494.0,520,0,52,10,425.9
148240,14583440,276.0,299,0,29,5,443.8
148250,14584371,1214.0,1258,0,148,29,422.3
148260,14586502,997.0,1037,0,111,22,516.1
148270,14587208,793.0,830,0,114,22,589.2
148280,14587979,266.0,289,0,31,6,589.1
148290,14590593,1032.0,1073,0,115,23,559.1
148300,14591272,490.0,518,0,59,11,613.1
148310,14592436,275.0,298,0,30,5,613.0
148320,14593143,490.0,518,0,59,11,611.3
148330,14593738,798.0,833,0,98,19,632.7
148340,14596593,276.0,299,0,29,5,663.1
148350,14597570,276.0,299,0,29,5,663.1
148360,14598212,1135.0,1450,0,1505,300,569.3
148370,14599644,1418.0,1471,0,189,37,583.1
148380,14600221,295.0,319,0,31,6,645.6
148390,14600916,1837.0,1906,0,261,52,648.5
148400,14601489,491.0,518,0,59,11,729.0
148410,14602569,291.0,315,0,30,6,729.1
148420,14605536,191.0,506,0,1505,300,730.7
148430,14608204,293.0,317,0,30,6,700.8
148440,14609085,493.0,519,0,51,10,650.3
148450,14609718,291.0,315,0,30,6,672.0
148460,14610430,293.0,317,0,30,6,673.5
148470,14611712,856.0,894,0,102,20,589.3
148480,14614301,572.0,601,0,63,12,533.1
148490,14615250,794.0,829,0,103,20,560.8
148500,14616186,492.0,519,0,51,10,456.5
148510,14616845,276.0,299,0,29,5,456.6
148520,14618060,795.0,830,0,99,19,455.1
148530,14618930,276.0,299,0,30,5,515.5
148540,14619650,799.0,835,0,96,19,513.8
148550,14620620,492.0,519,0,52,10,544.4
148560,14623340,1115.0,1430,0,1505,300,564.5
148570,14624341,1135.0,1450,0,1505,300,646.7
148580,14626971,994.0,1034,0,114,22,674.6
148590,14628107,795.0,834,0,120,23,716.8
148600,14629034,491.0,519,0,60,11,716.9
148610,14629946,493.0,520,0,59,11,716.8
148620,14631676,1136.0,1179,0,130,25,738.5
148630,14632407,1035.0,1075,0,114,22,772.6
148640,14633023,162.0,184,0,23,4,848.5
148650,14634259,492.0,519,0,51,10,784.8
148660,14635073,1135.0,1450,0,1505,300,784.8
148670,14637738,1135.0,1450,0,1505,300,786.8
148680,14638775,1039.0,1078,0,115,22,786.8
148690,14639540,1409.0,1463,0,188,37,791.3
148700,14640394,570.0,597,0,64,12,852.7
148710,14641147,1135.0,1179,0,131,26,860.6
148720,14642282,164.0,184,0,22,4,924.8
148730,14643160,749.0,785,0,104,20,827.6
148740,14646050,548.0,579,0,71,14,799.0
148750,14647179,750.0,786,0,104,20,837.6
148760,14648132,861.0,899,0,104,20,863.4
148770,14651016,490.0,518,0,60,12,836.0
148780,14651689,275.0,298,0,30,5,771.5
148790,14654550,491.0,518,0,60,11,695.1
